2026-03-02 00:44:05 | MODIFIED | C:\ProgramData\Microsoft\Search\Data\Applications\Windows\Windows-gather.db-wal
2026-03-02 11:40:19 | CREATED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0610.22380.251.aodl
2026-03-02 11:40:19 | MODIFIED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\settings\Personal\SettingsDatabase.db-wal
2026-03-02 11:40:19 | MODIFIED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\settings\Personal\SyncEngineDatabase.db-wal
2026-03-02 11:40:20 | MODIFIED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0610.22380.251.aodl
2026-03-02 11:40:20 | MODIFIED | C:\Windows\Panther\monitor\WinSetupMon.log
2026-03-02 11:40:20 | MODIFIED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0610.22380.251.odl
2026-03-02 11:40:20 | CREATED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0610.22380.252.aodl
2026-03-02 11:40:20 | MODIFIED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0610.22380.252.aodl
2026-03-02 11:40:21 | CREATED | C:\Users\hp world\AppData\Roaming\Code\User\workspaceStorage\16b7c7ad893b27922f971aa5ea6645b5\state.vscdb-journal
2026-03-02 11:40:21 | MODIFIED | C:\Users\hp world\AppData\Roaming\Code\User\workspaceStorage\16b7c7ad893b27922f971aa5ea6645b5\state.vscdb-journal
2026-03-02 11:40:21 | MODIFIED | C:\Users\hp world\AppData\Roaming\Code\User\workspaceStorage\16b7c7ad893b27922f971aa5ea6645b5\state.vscdb-journal
2026-03-02 11:40:21 | MODIFIED | C:\Users\hp world\AppData\Roaming\Code\User\workspaceStorage\16b7c7ad893b27922f971aa5ea6645b5\state.vscdb-journal
2026-03-02 11:40:21 | MODIFIED | C:\Users\hp world\AppData\Roaming\Code\User\workspaceStorage\16b7c7ad893b27922f971aa5ea6645b5\state.vscdb-journal
2026-03-02 11:40:21 | MODIFIED | C:\Users\hp world\AppData\Roaming\Code\User\workspaceStorage\16b7c7ad893b27922f971aa5ea6645b5\state.vscdb
2026-03-02 11:40:21 | MODIFIED | C:\Users\hp world\AppData\Roaming\Code\User\workspaceStorage\16b7c7ad893b27922f971aa5ea6645b5\state.vscdb-journal
2026-03-02 11:40:21 | MODIFIED | C:\Windows\Panther\monitor\WinSetupMon.log
2026-03-02 11:44:51 | CREATED | C:\Users\hp world\AppData\Roaming\Code\CachedData\072586267e68ece9a47aa43f8c108e0dcbf44622\chrome\js\index-dir\temp-index
2026-03-02 11:44:51 | CREATED | C:\Users\hp world\AppData\Roaming\Code\CachedData\072586267e68ece9a47aa43f8c108e0dcbf44622\chrome\js\index-dir\the-real-index~RF2d61503.TMP
2026-03-02 11:44:52 | CREATED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0614.22380.312.aodl
2026-03-02 11:44:52 | CREATED | C:\Users\hp world\AppData\Roaming\Code\User\workspaceStorage\16b7c7ad893b27922f971aa5ea6645b5\state.vscdb-journal
2026-03-02 11:44:53 | CREATED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0614.22380.313.aodl
2026-03-02 11:44:54 | CREATED | C:\Users\hp world\AppData\Roaming\Code\User\workspaceStorage\16b7c7ad893b27922f971aa5ea6645b5\state.vscdb-journal
2026-03-02 11:44:54 | CREATED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0614.22380.314.aodl
2026-03-02 11:44:55 | CREATED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0614.22380.315.aodl
2026-03-02 11:44:55 | CREATED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0614.22380.316.aodl
2026-03-02 11:44:56 | CREATED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0614.22380.317.aodl
2026-03-02 11:44:57 | CREATED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0614.22380.318.aodl
2026-03-02 11:44:58 | CREATED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0614.22380.319.aodl
2026-03-02 11:44:59 | CREATED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0614.22380.320.aodl
2026-03-02 11:44:59 | CREATED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0614.22380.321.aodl
2026-03-02 11:45:00 | CREATED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0615.22380.322.aodl
2026-03-02 11:45:00 | CREATED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0615.22380.323.aodl
2026-03-02 11:45:00 | CREATED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0615.22380.324.aodl
2026-03-02 11:45:00 | CREATED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0615.22380.325.aodl
2026-03-02 11:45:01 | CREATED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0615.22380.326.aodl
2026-03-02 11:45:01 | CREATED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0615.22380.327.aodl
2026-03-02 11:45:01 | CREATED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0615.22380.328.aodl
2026-03-02 11:45:01 | CREATED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0615.22380.329.aodl
2026-03-02 11:45:02 | CREATED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0615.22380.330.aodl
2026-03-02 11:45:02 | CREATED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0615.22380.331.aodl
2026-03-02 11:45:04 | CREATED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0615.22380.332.aodl
2026-03-02 11:45:05 | CREATED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0615.22380.333.aodl
2026-03-02 11:45:05 | CREATED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0615.22380.334.aodl
2026-03-02 11:45:06 | CREATED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0615.22380.335.aodl
2026-03-02 11:45:07 | CREATED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0615.22380.336.aodl
2026-03-02 11:45:09 | CREATED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0615.22380.337.aodl
2026-03-02 11:45:09 | CREATED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0615.22380.338.aodl
2026-03-02 11:45:09 | CREATED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0615.22380.339.aodl
2026-03-02 11:45:10 | CREATED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0615.22380.340.aodl
2026-03-02 11:45:10 | CREATED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0615.22380.341.aodl
2026-03-02 11:45:10 | CREATED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0615.22380.342.aodl
2026-03-02 11:45:10 | CREATED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0615.22380.343.aodl
2026-03-02 11:45:12 | CREATED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0615.22380.344.aodl
2026-03-02 11:45:12 | CREATED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0615.22380.345.aodl
2026-03-02 11:45:13 | CREATED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0615.22380.346.aodl
2026-03-02 11:45:14 | CREATED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0615.22380.347.aodl
2026-03-02 11:45:14 | CREATED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0615.22380.348.aodl
2026-03-02 11:45:15 | CREATED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0615.22380.349.aodl
2026-03-02 11:45:15 | CREATED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0615.22380.350.aodl
2026-03-02 11:45:16 | CREATED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0615.22380.351.aodl
2026-03-02 11:45:16 | CREATED | C:\Users\hp world\AppData\Roaming\Code\User\globalStorage\storage.json.vsctmp
2026-03-02 11:45:17 | CREATED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0615.22380.352.aodl
2026-03-02 11:45:18 | CREATED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0615.22380.353.aodl
2026-03-02 11:45:18 | CREATED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0615.22380.354.aodl
2026-03-02 11:45:19 | CREATED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0615.22380.355.aodl
2026-03-02 11:45:19 | CREATED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0615.22380.356.aodl
2026-03-02 11:45:19 | CREATED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0615.22380.357.aodl
2026-03-02 11:45:20 | CREATED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0615.22380.358.aodl
2026-03-02 11:45:20 | CREATED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0615.22380.359.aodl
2026-03-02 11:45:20 | CREATED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0615.22380.360.aodl
2026-03-02 11:45:21 | CREATED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0615.22380.361.aodl
2026-03-02 11:45:22 | CREATED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0615.22380.362.aodl
2026-03-02 11:45:23 | CREATED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0615.22380.363.aodl
2026-03-02 11:45:23 | CREATED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0615.22380.364.aodl
2026-03-02 11:45:24 | CREATED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0615.22380.365.aodl
2026-03-02 11:45:24 | CREATED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0615.22380.366.aodl
2026-03-02 11:45:24 | CREATED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0615.22380.367.aodl
2026-03-02 11:45:25 | CREATED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0615.22380.368.aodl
2026-03-02 11:45:25 | CREATED | C:\Users\hp world\OneDrive\Desktop\New Text Document.txt
2026-03-02 11:45:26 | CREATED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0615.22380.369.aodl
2026-03-02 11:45:27 | CREATED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0615.22380.370.aodl
2026-03-02 11:45:27 | CREATED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0615.22380.371.aodl
2026-03-02 11:45:28 | CREATED | C:\Users\hp world\AppData\Local\Google\Chrome\User Data\Default\36af1fa3-470c-4b8b-a455-ee7ad7af2e26.tmp
2026-03-02 11:45:28 | CREATED | C:\Users\hp world\AppData\Local\Google\Chrome\User Data\Default\Preferences~RF2d6a4df.TMP
2026-03-02 11:45:28 | CREATED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0615.22380.372.aodl
2026-03-02 11:45:28 | CREATED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0615.22380.373.aodl
2026-03-02 11:45:29 | CREATED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0615.22380.374.aodl
2026-03-02 11:45:29 | CREATED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0615.22380.375.aodl
2026-03-02 11:45:31 | CREATED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0615.22380.376.aodl
2026-03-02 11:45:32 | CREATED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0615.22380.377.aodl
2026-03-02 11:45:32 | CREATED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0615.22380.378.aodl
2026-03-02 11:45:33 | CREATED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0615.22380.379.aodl
2026-03-02 11:45:34 | CREATED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0615.22380.380.aodl
2026-03-02 11:45:34 | CREATED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0615.22380.381.aodl
2026-03-02 11:45:35 | CREATED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0615.22380.382.aodl
2026-03-02 11:45:36 | CREATED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0615.22380.383.aodl
2026-03-02 11:45:36 | CREATED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0615.22380.384.aodl
2026-03-02 11:45:36 | CREATED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0615.22380.385.aodl
2026-03-02 11:45:37 | CREATED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0615.22380.386.aodl
2026-03-02 11:45:37 | CREATED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0615.22380.387.aodl
2026-03-02 11:45:37 | CREATED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0615.22380.388.aodl
2026-03-02 11:45:38 | CREATED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0615.22380.389.aodl
2026-03-02 11:45:39 | CREATED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0615.22380.390.aodl
2026-03-02 11:45:40 | CREATED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0615.22380.391.aodl
2026-03-02 11:45:41 | CREATED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0615.22380.392.aodl
2026-03-02 11:45:41 | CREATED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0615.22380.393.aodl
2026-03-02 11:45:41 | CREATED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0615.22380.394.aodl
2026-03-02 11:45:42 | CREATED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0615.22380.395.aodl
2026-03-02 11:45:42 | CREATED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0615.22380.396.aodl
2026-03-02 11:45:43 | CREATED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0615.22380.397.aodl
2026-03-02 11:45:43 | CREATED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0615.22380.398.aodl
2026-03-02 11:45:44 | CREATED | C:\Users\hp world\AppData\Roaming\Code\User\workspaceStorage\16b7c7ad893b27922f971aa5ea6645b5\state.vscdb-journal
2026-03-02 11:56:59 | CREATED | C:\Users\hp world\AppData\Local\Packages\5319275A.WhatsAppDesktop_cv1g1gvanyjgm\LocalCache\EBWebView\Edge-Local-State-Tmp-e7cf22ed-1cbf-488a-abf3-c89a4ced72e0.tmp
2026-03-02 11:56:59 | CREATED | C:\Users\hp world\AppData\Local\Packages\5319275A.WhatsAppDesktop_cv1g1gvanyjgm\LocalCache\EBWebView\Local State~RF2e13150.TMP
2026-03-02 11:57:00 | CREATED | C:\Users\hp world\AppData\Roaming\Code\User\workspaceStorage\16b7c7ad893b27922f971aa5ea6645b5\state.vscdb-journal
2026-03-02 11:57:01 | CREATED | C:\Users\hp world\AppData\Roaming\Code\User\workspaceStorage\16b7c7ad893b27922f971aa5ea6645b5\state.vscdb-journal
2026-03-02 11:57:01 | CREATED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0627.22380.539.aodl
2026-03-02 11:57:02 | CREATED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0627.22380.540.aodl
2026-03-02 11:57:02 | CREATED | C:\Users\hp world\AppData\LocalLow\Adobe\GrowthSDK\Production\x64\manifest.db-wal
2026-03-02 11:57:02 | CREATED | C:\Users\hp world\AppData\LocalLow\Adobe\GrowthSDK\Production\x64\manifest.db-shm
2026-03-02 11:57:02 | CREATED | C:\Users\HPWORL~1\AppData\Local\Temp\collab_low\etilqs_2a4bmqxaG4K8nfe
2026-03-02 11:57:02 | CREATED | C:\Users\HPWORL~1\AppData\Local\Temp\collab_low\etilqs_yvopzH3lAp1KpCZ
2026-03-02 11:57:03 | CREATED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0627.22380.541.aodl
2026-03-02 11:57:04 | CREATED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0627.22380.542.aodl
2026-03-02 11:57:04 | CREATED | C:\Windows\Installer\2e14507.msi
2026-03-02 11:57:04 | CREATED | C:\Windows\System32\LogFiles\WMI\RtBackup\EtwRTPCA file tracing session.etl
2026-03-02 11:57:04 | CREATED | C:\Windows\Installer\MSI4584.tmp
2026-03-02 11:57:04 | CREATED | C:\Users\hp world\AppData\Local\Temp\46a064fe-8a38-4cb8-8a36-357930cc4031.tmp
2026-03-02 11:57:04 | CREATED | C:\Windows\Installer\inprogressinstallinfo.ipi
2026-03-02 11:57:04 | CREATED | C:\Windows\SystemTemp\~DFC87595FE6AB9AD4B.TMP
2026-03-02 11:57:04 | CREATED | C:\Windows\Installer\SourceHash{D8CB07FA-FCC3-4AC8-AD24-FC14ACD7EEE7}
2026-03-02 11:57:04 | CREATED | C:\Windows\SystemTemp\~DFF9C1CC9EEBCA7BDA.TMP
2026-03-02 11:57:04 | CREATED | C:\Windows\Installer\MSI4631.tmp
2026-03-02 11:57:04 | CREATED | C:\Windows\SystemTemp\MSI1463f.LOG
2026-03-02 11:57:04 | CREATED | C:\Windows\SystemTemp\~DF5EE1A254C8B6B547.TMP
2026-03-02 11:57:04 | CREATED | C:\Windows\SystemTemp\~DFEC9F44007738C05E.TMP
2026-03-02 11:57:04 | CREATED | C:\Windows\SystemTemp\~DFDEC04738B88DC20C.TMP
2026-03-02 11:57:04 | CREATED | C:\Windows\SystemTemp\~DF6671AB93537396A3.TMP
2026-03-02 11:57:04 | CREATED | C:\Windows\Installer\2e1450b.msi
2026-03-02 11:57:05 | CREATED | C:\Windows\Installer\MSI473B.tmp
2026-03-02 11:57:05 | CREATED | C:\Windows\Installer\inprogressinstallinfo.ipi
2026-03-02 11:57:05 | CREATED | C:\Windows\SystemTemp\~DF20E21D58240478FE.TMP
2026-03-02 11:57:05 | CREATED | C:\Windows\Installer\SourceHash{D8CB07FA-FCC3-4AC8-AD24-FC14ACD7EEE7}
2026-03-02 11:57:05 | CREATED | C:\Windows\SystemTemp\~DF5A50FD6ADFD733AA.TMP
2026-03-02 11:57:05 | CREATED | C:\Windows\Installer\MSI47C9.tmp
2026-03-02 11:57:05 | CREATED | C:\Windows\SystemTemp\~DF9748434C58245AD2.TMP
2026-03-02 11:57:05 | CREATED | C:\Windows\SystemTemp\~DFD4507B0F7A93F48C.TMP
2026-03-02 11:57:05 | CREATED | C:\Config.Msi\CMP4814.tmp
2026-03-02 11:57:05 | CREATED | C:\Config.Msi\2e1450f.rbs
2026-03-02 11:57:05 | CREATED | C:\Windows\Installer\MSI4818.tmp
2026-03-02 11:57:05 | CREATED | C:\Program Files\Portrait Displays\HP Display Control Service\DisplayControl.exe
2026-03-02 11:57:05 | CREATED | C:\Program Files\Portrait Displays\HP Display Control Service\DisplayControlService.exe
2026-03-02 11:57:05 | CREATED | C:\Program Files\Portrait Displays\HP Display Control Service\ScalarInputUtil.exe
2026-03-02 11:57:05 | CREATED | C:\Program Files\Portrait Displays\HP Display Control Service\cgt.exe
2026-03-02 11:57:05 | CREATED | C:\Program Files\Portrait Displays\HP Display Control Service\cthelper.exe
2026-03-02 11:57:05 | CREATED | C:\Program Files\Portrait Displays\HP Display Control Service\icctool.exe
2026-03-02 11:57:05 | CREATED | C:\Program Files\Portrait Displays\HP Display Control Service\resource-da.dll
2026-03-02 11:57:05 | CREATED | C:\Program Files\Portrait Displays\HP Display Control Service\resource-de.dll
2026-03-02 11:57:05 | CREATED | C:\Program Files\Portrait Displays\HP Display Control Service\resource-en.dll
2026-03-02 11:57:05 | CREATED | C:\Program Files\Portrait Displays\HP Display Control Service\resource-es.dll
2026-03-02 11:57:05 | CREATED | C:\Program Files\Portrait Displays\HP Display Control Service\resource-fr.dll
2026-03-02 11:57:05 | CREATED | C:\Program Files\Portrait Displays\HP Display Control Service\resource-it.dll
2026-03-02 11:57:05 | CREATED | C:\Program Files\Portrait Displays\HP Display Control Service\resource-ja.dll
2026-03-02 11:57:05 | CREATED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0627.22380.543.aodl
2026-03-02 11:57:05 | CREATED | C:\Program Files\Portrait Displays\HP Display Control Service\resource-ko.dll
2026-03-02 11:57:05 | CREATED | C:\Program Files\Portrait Displays\HP Display Control Service\resource-nl.dll
2026-03-02 11:57:05 | CREATED | C:\Program Files\Portrait Displays\HP Display Control Service\resource-pl.dll
2026-03-02 11:57:05 | CREATED | C:\Program Files\Portrait Displays\HP Display Control Service\resource-pt.dll
2026-03-02 11:57:05 | CREATED | C:\Program Files\Portrait Displays\HP Display Control Service\resource-pt_BR.dll
2026-03-02 11:57:05 | CREATED | C:\Program Files\Portrait Displays\HP Display Control Service\resource-pt_PT.dll
2026-03-02 11:57:05 | CREATED | C:\Program Files\Portrait Displays\HP Display Control Service\resource-ru.dll
2026-03-02 11:57:05 | CREATED | C:\Program Files\Portrait Displays\HP Display Control Service\resource-zh_CN.dll
2026-03-02 11:57:05 | CREATED | C:\Program Files\Portrait Displays\HP Display Control Service\resource-zh_TW.dll
2026-03-02 11:57:05 | CREATED | C:\Windows\Temp\asw-1cd5b812-7429-453d-8e51-ed30bdcd2a5e.tmp
2026-03-02 11:57:05 | CREATED | C:\Program Files\Portrait Displays\HP Display Control Service\img\dp_background.png
2026-03-02 11:57:05 | CREATED | C:\Program Files\Portrait Displays\HP Display Control Service\img\dp_background_150.png
2026-03-02 11:57:05 | CREATED | C:\Program Files\Portrait Displays\HP Display Control Service\img\dp_background_200.png
2026-03-02 11:57:05 | CREATED | C:\Program Files\Portrait Displays\HP Display Control Service\img\dp_btn_eraseall_down.png
2026-03-02 11:57:05 | CREATED | C:\Program Files\Portrait Displays\HP Display Control Service\img\dp_btn_eraseall_down_150.png
2026-03-02 11:57:05 | CREATED | C:\Program Files\Portrait Displays\HP Display Control Service\img\dp_btn_eraseall_down_200.png
2026-03-02 11:57:05 | CREATED | C:\Program Files\Portrait Displays\HP Display Control Service\img\dp_btn_eraseall_off.png
2026-03-02 11:57:05 | CREATED | C:\Program Files\Portrait Displays\HP Display Control Service\img\dp_btn_eraseall_off_150.png
2026-03-02 11:57:05 | CREATED | C:\Program Files\Portrait Displays\HP Display Control Service\img\dp_btn_eraseall_off_200.png
2026-03-02 11:57:05 | CREATED | C:\Program Files\Portrait Displays\HP Display Control Service\img\dp_btn_eraseall_over.png
2026-03-02 11:57:05 | CREATED | C:\Program Files\Portrait Displays\HP Display Control Service\img\dp_btn_eraseall_over_150.png
2026-03-02 11:57:05 | CREATED | C:\Program Files\Portrait Displays\HP Display Control Service\img\dp_btn_eraseall_over_200.png
2026-03-02 11:57:05 | CREATED | C:\Program Files\Portrait Displays\HP Display Control Service\img\dp_btn_exit_down.png
